id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,event finality,78,42,9,32,185,watch,baseline,monotonic-signal,raise-signal
m002,g002,nonce pressure,56,19,9,35,121,watch,edge,drag-penalty,drop-slack
m003,g003,settlement risk,53,26,18,29,71,hold,recovery,confidence-floor,raise-drag
m004,g004,proof depth,99,27,13,29,189,watch,negative,lane-boundary,lower-confidence
m005,g005,event finality,47,65,37,53,27,hold,baseline,monotonic-signal,raise-signal
m006,g006,nonce pressure,99,5,29,63,121,watch,edge,drag-penalty,drop-slack
m007,g007,settlement risk,89,29,13,30,172,watch,recovery,confidence-floor,raise-drag
m008,g008,proof depth,43,73,17,48,122,watch,negative,lane-boundary,lower-confidence
m009,g009,event finality,77,63,24,81,178,watch,baseline,monotonic-signal,raise-signal
m010,g010,nonce pressure,84,14,29,95,132,watch,edge,drag-penalty,drop-slack
m011,g011,settlement risk,95,9,19,64,168,watch,recovery,confidence-floor,raise-drag
m012,g012,proof depth,104,73,26,83,234,ship,negative,lane-boundary,lower-confidence
m013,g013,event finality,77,38,43,73,50,hold,baseline,monotonic-signal,raise-signal
m014,g014,nonce pressure,54,12,44,66,-34,hold,edge,drag-penalty,drop-slack
m015,g015,settlement risk,50,18,32,24,-18,hold,recovery,confidence-floor,raise-drag
m016,g016,proof depth,96,53,17,81,241,ship,negative,lane-boundary,lower-confidence
m017,g017,event finality,87,38,36,90,122,watch,baseline,monotonic-signal,raise-signal
m018,g018,nonce pressure,117,57,5,50,316,ship,edge,drag-penalty,drop-slack
m019,g019,settlement risk,52,50,40,34,-12,hold,recovery,confidence-floor,raise-drag
m020,g020,proof depth,67,44,27,18,61,hold,negative,lane-boundary,lower-confidence
m021,g021,event finality,87,8,26,34,86,hold,baseline,monotonic-signal,raise-signal
m022,g022,nonce pressure,43,17,6,28,101,watch,edge,drag-penalty,drop-slack
m023,g023,settlement risk,117,40,46,41,85,hold,recovery,confidence-floor,raise-drag
m024,g024,proof depth,113,49,36,39,134,watch,negative,lane-boundary,lower-confidence
m025,g025,event finality,124,33,36,62,163,watch,baseline,monotonic-signal,raise-signal
m026,g026,nonce pressure,31,39,38,29,-60,hold,edge,drag-penalty,drop-slack
m027,g027,settlement risk,37,61,47,60,-40,hold,recovery,confidence-floor,raise-drag
m028,g028,proof depth,43,69,22,67,112,watch,negative,lane-boundary,lower-confidence
m029,g029,event finality,103,76,14,94,306,ship,baseline,monotonic-signal,raise-signal
m030,g030,nonce pressure,79,36,33,63,92,hold,edge,drag-penalty,drop-slack
m031,g031,settlement risk,75,35,51,95,25,hold,recovery,confidence-floor,raise-drag
m032,g032,proof depth,110,31,9,59,265,ship,negative,lane-boundary,lower-confidence
m033,g033,event finality,106,32,14,65,239,ship,baseline,monotonic-signal,raise-signal
m034,g034,nonce pressure,94,59,39,23,75,hold,edge,drag-penalty,drop-slack
m035,g035,settlement risk,52,21,18,93,128,watch,recovery,confidence-floor,raise-drag
